timestamp,optimizer,bench,instance,seed,eval_id,score,cfg_json,out_json
2026-04-19T16:41:56.783237,catsplus,lcbench,168329,2,64,243.49839782714844,"{""OpenML_task_id"": ""168910"", ""batch_size"": 27, ""epoch"": 40, ""learning_rate"": 0.0003951084707129375, ""max_dropout"": 0.017995782927313853, ""max_units"": 221, ""momentum"": 0.22531978879730608, ""num_layers"": 5, ""weight_decay"": 0.06714290507371454}",{}
2026-04-19T16:41:56.783385,catsplus,lcbench,168329,2,65,248.72906494140625,"{""OpenML_task_id"": ""167201"", ""batch_size"": 260, ""epoch"": 51, ""learning_rate"": 0.004257636952793434, ""max_dropout"": 0.022052267962937577, ""max_units"": 237, ""momentum"": 0.44773167531195057, ""num_layers"": 4, ""weight_decay"": 0.06020237823617669}",{}
2026-04-19T16:41:56.783556,catsplus,lcbench,168329,2,66,46.50015640258789,"{""OpenML_task_id"": ""167168"", ""batch_size"": 175, ""epoch"": 8, ""learning_rate"": 0.00011547226087426121, ""max_dropout"": 0.38670016043590383, ""max_units"": 164, ""momentum"": 0.4740560114301341, ""num_layers"": 2, ""weight_decay"": 0.047231431345481405}",{}
2026-04-19T16:41:56.783707,catsplus,lcbench,168329,2,67,79.60768127441406,"{""OpenML_task_id"": ""167200"", ""batch_size"": 39, ""epoch"": 33, ""learning_rate"": 0.022271096471908666, ""max_dropout"": 0.9296151819556316, ""max_units"": 181, ""momentum"": 0.1388844388166907, ""num_layers"": 2, ""weight_decay"": 0.013423177971708352}",{}
2026-04-19T16:41:56.783865,catsplus,lcbench,168329,2,68,74.85392761230469,"{""OpenML_task_id"": ""167185"", ""batch_size"": 194, ""epoch"": 33, ""learning_rate"": 0.06004256765379709, ""max_dropout"": 0.011604068123556077, ""max_units"": 127, ""momentum"": 0.767495020472992, ""num_layers"": 1, ""weight_decay"": 0.042881249949706726}",{}
2026-04-19T16:41:56.784023,catsplus,lcbench,168329,2,69,167.01866149902344,"{""OpenML_task_id"": ""146212"", ""batch_size"": 65, ""epoch"": 22, ""learning_rate"": 0.006058536732017322, ""max_dropout"": 0.005757050845057066, ""max_units"": 536, ""momentum"": 0.5224814191795082, ""num_layers"": 3, ""weight_decay"": 0.005417224378420802}",{}
2026-04-19T16:41:56.784207,catsplus,lcbench,168329,2,70,103.35969543457031,"{""OpenML_task_id"": ""168908"", ""batch_size"": 61, ""epoch"": 50, ""learning_rate"": 0.06602781477802908, ""max_dropout"": 0.9356719949070941, ""max_units"": 397, ""momentum"": 0.5998373544343848, ""num_layers"": 1, ""weight_decay"": 0.04666577663832791}",{}
2026-04-19T16:41:56.784347,catsplus,lcbench,168329,2,71,62.507286071777344,"{""OpenML_task_id"": ""167104"", ""batch_size"": 131, ""epoch"": 16, ""learning_rate"": 0.00011157635004183101, ""max_dropout"": 0.5645506813917234, ""max_units"": 65, ""momentum"": 0.5959662001100381, ""num_layers"": 2, ""weight_decay"": 0.09618349953675369}",{}
2026-04-19T16:41:56.784492,catsplus,lcbench,168329,2,72,119.15765380859375,"{""OpenML_task_id"": ""167149"", ""batch_size"": 131, ""epoch"": 50, ""learning_rate"": 0.007865857682359994, ""max_dropout"": 0.38607466761910625, ""max_units"": 158, ""momentum"": 0.7294564518204353, ""num_layers"": 2, ""weight_decay"": 0.022808378652078846}",{}
2026-04-19T16:41:56.784634,catsplus,lcbench,168329,2,73,227.04644775390625,"{""OpenML_task_id"": ""189906"", ""batch_size"": 109, ""epoch"": 30, ""learning_rate"": 0.013261351824659663, ""max_dropout"": 0.6318206912645913, ""max_units"": 538, ""momentum"": 0.8455319536383178, ""num_layers"": 3, ""weight_decay"": 0.07368694666440044}",{}
2026-04-19T16:41:56.784777,catsplus,lcbench,168329,2,74,60.034889221191406,"{""OpenML_task_id"": ""189908"", ""batch_size"": 20, ""epoch"": 13, ""learning_rate"": 0.01546440331886568, ""max_dropout"": 0.9373351224175243, ""max_units"": 360, ""momentum"": 0.3938904394858952, ""num_layers"": 4, ""weight_decay"": 0.009793676037501567}",{}
2026-04-19T16:41:56.784924,catsplus,lcbench,168329,2,75,146.09881591796875,"{""OpenML_task_id"": ""126025"", ""batch_size"": 119, ""epoch"": 50, ""learning_rate"": 0.0015488968768699258, ""max_dropout"": 0.2035359061218609, ""max_units"": 172, ""momentum"": 0.6440763391381578, ""num_layers"": 1, ""weight_decay"": 0.043322405500696264}",{}
